RCDTS,NCES_ID,District,County,Website,Unit,PDF_Filename,PDF_Size_KB,Folder_Name
350501500,1705466,Marseilles ESD 150,La Salle,http://mes150.org,Support Staff,Support_Staff_Contract_2023-2028.pdf,1513.6,Marseilles_ESD_150
11012002C,1724870,Marshall CUSD 2C,Clark,http://www.marshallk12.net,Unknown,MEA_Contract_24-26_Signed.pdf,1709.9,Marshall_CUSD_2C
11012003C,1724900,Martinsville CUSD 3C,Clark,http://www.martinsville.k12.il.us,Unknown,2024-2027_Contract_Master.pdf,17099.1,Martinsville_CUSD_3C
11012003C,1724900,Martinsville CUSD 3C,Clark,http://www.martinsville.k12.il.us,Unknown,meacontract21-24.pdf,1754.4,Martinsville_CUSD_3C
500820190,1724940,Mascoutah CUD 19,Saint Clair,http://msd19.org,Unknown,MEA_Contract_2023-2026.pdf,11295.4,Mascoutah_CUD_19
210610010,1725000,Massac UD 1,Massac,http://massac.org,Unknown,MCEA_Contract_2024-2027.pdf,353.3,Massac_UD_1
070161620,1725020,Matteson ESD 162,Cook,,CBA (Unit Unspecified),MEA_CBA_2023-2026.pdf,3466.6,Matteson_ESD_162
070161620,1725020,Matteson ESD 162,Cook,,CBA (Unit Unspecified),SPMEA_CBA_2023-2026.pdf,897.2,Matteson_ESD_162
110150020,1725050,Mattoon CUSD 2,Coles,http://www.mattoon.k12.il.us,Unknown,Mattoon_Workload_Policy.pdf,557.4,Mattoon_CUSD_2
110150020,1725050,Mattoon CUSD 2,Coles,http://www.mattoon.k12.il.us,Unknown,MEA_Collective_Bargaining_Agreement_2024-2027.pdf,885.3,Mattoon_CUSD_2
110150020,1725050,Mattoon CUSD 2,Coles,http://www.mattoon.k12.il.us,Unknown,MESPA_Contract_2025-2028.pdf,1062.3,Mattoon_CUSD_2
110150020,1725050,Mattoon CUSD 2,Coles,http://www.mattoon.k12.il.us,Unknown,Sequence_of_Honorable_Dismissal.pdf,589.7,Mattoon_CUSD_2
060160890,1725110,Maywood-Melrose Park-Broadview 89,Cook,http://www.maywood89.org,Unknown,Electricians_Local134_2024-2028.pdf,635.1,Maywood-Melrose_Park-Broadview_89
060160890,1725110,Maywood-Melrose Park-Broadview 89,Cook,http://www.maywood89.org,Unknown,MEA_2014-2018.pdf,1764.8,Maywood-Melrose_Park-Broadview_89
060160890,1725110,Maywood-Melrose Park-Broadview 89,Cook,http://www.maywood89.org,CBA (Unit Unspecified),MEA_2022-2026_CBA.pdf,478.7,Maywood-Melrose_Park-Broadview_89
060160890,1725110,Maywood-Melrose Park-Broadview 89,Cook,http://www.maywood89.org,Unknown,MEA_Contract_2018.pdf,14563.2,Maywood-Melrose_Park-Broadview_89
060160890,1725110,Maywood-Melrose Park-Broadview 89,Cook,http://www.maywood89.org,Unknown,SEIU_Clerical_Local73_2022-2025.pdf,609.3,Maywood-Melrose_Park-Broadview_89
060160890,1725110,Maywood-Melrose Park-Broadview 89,Cook,http://www.maywood89.org,Unknown,SEIU_Custodial_Maintenance_Local73_2024-2028.pdf,850.2,Maywood-Melrose_Park-Broadview_89
24032002C,1725190,Mazon-Verona-Kinsman ESD 2C,Grundy,,Unknown,Collective_Bargaining_Agreement.pdf,835.1,Mazon-Verona-Kinsman_ESD_2C
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,CTC_2012-2016_NegAgreement.pdf,698.0,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,CTC_2016-2026_ExecSummary.pdf,243.8,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,CTC_2016-2026_NegAgreement.pdf,1168.4,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,CTC_Contract_2025-2030.pdf,972.9,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,DTU_2013-2015_Agreement.pdf,3139.1,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,DTU_2015-2020_Agreement.pdf,3833.3,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,DTU_2019-2023_Agreement.pdf,3315.1,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,DTU_2023-2028_Agreement.pdf,2943.8,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,ESPA_2008-2013_Agreement.pdf,202.5,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,ESPA_2013-2017_Agreement.pdf,351.6,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,ESPA_2017-2022_Agreement.pdf,3938.8,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,ESPA_2017-2024_Agreement.pdf,3579.2,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,ESPA_2017-2027_Agreement_w_2023_Amendments.pdf,4424.2,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,SEIU_2012-2017_Agreement.pdf,261.4,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,SEIU_2017-2021_Agreement.pdf,529.4,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,SEIU_2021-2025_Agreement.pdf,961.2,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,CBA (Unit Unspecified),SEIU_2025-2029_CBA.pdf,664.0,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,TIE_2013-2016_Contract.pdf,2922.6,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,TIE_2016-2020_Contract.pdf,532.8,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,Unknown,TIE_2020-2023_Contract.pdf,776.9,McHenry_CCSD_15
440630150,1725290,McHenry CCSD 15,McHenry,http://www.d15.org,CBA (Unit Unspecified),TIE_2023-2027_CBA.pdf,816.7,McHenry_CCSD_15
440631560,1725320,McHenry CHSD 156,McHenry,http://www.dist156.org,CBA (Unit Unspecified),MCHSEA_CBA_FY24-FY28.pdf,409.4,McHenry_CHSD_156
440631560,1725320,McHenry CHSD 156,McHenry,http://www.dist156.org,CBA (Unit Unspecified),MHSESP_CBA_2022-26.pdf,270.5,McHenry_CHSD_156
440631560,1725320,McHenry CHSD 156,McHenry,http://www.dist156.org,CBA (Unit Unspecified),MHSESP_CBA_26-30.pdf,375.0,McHenry_CHSD_156
170640050,1728620,McLean County USD 5,McLean,http://www.unit5.org,Unknown,LIUNA_Local362_Custodial_2025-2030.pdf,9387.8,McLean_County_USD_5
170640050,1728620,McLean County USD 5,McLean,http://www.unit5.org,Unknown,UFEA_2023-2027_AppendixA_ConcernResolution.pdf,140.5,McLean_County_USD_5
170640050,1728620,McLean County USD 5,McLean,http://www.unit5.org,Unknown,UFEA_2023-2027_LOU.pdf,259.0,McLean_County_USD_5
170640050,1728620,McLean County USD 5,McLean,http://www.unit5.org,Unknown,UFEA_2023-2027_MileageTravelCharts.pdf,190.7,McLean_County_USD_5
170640050,1728620,McLean County USD 5,McLean,http://www.unit5.org,Unknown,UFEA_2023-2027_Schedules-A-B.pdf,176.6,McLean_County_USD_5
170640050,1728620,McLean County USD 5,McLean,http://www.unit5.org,Unknown,UFEA_Contract_2023-2027_complete.pdf,1444.2,McLean_County_USD_5
170640050,1728620,McLean County USD 5,McLean,http://www.unit5.org,Support Staff,UFSPA_Support_2023-2027.pdf,992.7,McLean_County_USD_5
190220110,1725500,Medinah SD 11,Dupage,http://www.medinah11.org,CBA (Unit Unspecified),MEA_CBA_FY24-27.pdf,619.0,Medinah_SD_11
350502890,1725620,Mendota CCSD 289,La Salle,http://www.m289.org,Teachers,Teacher_Contract_2019-2022.pdf,3912.8,Mendota_CCSD_289
350502890,1725620,Mendota CCSD 289,La Salle,http://www.m289.org,Teachers,Teacher_Contract_2022-2027.pdf,4236.4,Mendota_CCSD_289
350502800,1725650,Mendota Twp HSD 280,La Salle,,CBA (Unit Unspecified),CBA_2025-2028.pdf,882.8,Mendota_Twp_HSD_280
UNKNOWN,,Mercer_County_SD_404,UNKNOWN,,Unknown,MCEA_Labor_Agreement.pdf,1249.0,Mercer_County_SD_404
UNKNOWN,,Mercer_County_SD_404,UNKNOWN,,Unknown,MCEA_MOU_ThreeCircles_FFA_SAE.pdf,562.2,Mercer_County_SD_404
UNKNOWN,,Mercer_County_SD_404,UNKNOWN,,Unknown,MCEA_MOU_Three_Circles.pdf,562.2,Mercer_County_SD_404
UNKNOWN,,Mercer_County_SD_404,UNKNOWN,,Unknown,MCEEA_Labor_Agreement.pdf,3138.3,Mercer_County_SD_404
010690110,1725680,Meredosia-Chambersburg CUSD 11,Morgan,http://www.mcsd11.net,Teachers,Meredosia_Teacher_Contract_2024-2027.pdf,660.8,Meredosia-Chambersburg_CUSD_11
300771010,1726970,Meridian CUSD 101,Pulaski,http://www.meridian101.com/,Unknown,Local773_2015-2018.pdf,1051.6,Meridian_CUSD_101
300771010,1726970,Meridian CUSD 101,Pulaski,http://www.meridian101.com/,Unknown,Local773_2018-2021.pdf,385.5,Meridian_CUSD_101
390550150,1700123,Meridian CUSD 15,Macon,http://www.meridianhawks.net,CBA (Unit Unspecified),CBA_2021-2024.pdf,377.6,Meridian_CUSD_15
390550150,1700123,Meridian CUSD 15,Macon,http://www.meridianhawks.net,CBA (Unit Unspecified),CBA_2024-2029.pdf,1006.0,Meridian_CUSD_15
470712230,1725690,Meridian CUSD 223,Ogle,http://www.meridian223.org,Unknown,SVEA_Contract_FY23-27.pdf,1593.1,Meridian_CUSD_223
470712230,1725690,Meridian CUSD 223,Ogle,http://www.meridian223.org,CBA (Unit Unspecified),SVESPA_CBA_2024.pdf,601.1,Meridian_CUSD_223
350590070,1700126,Midland CUSD 7,Marshall,http://www.midland-7.net,CBA (Unit Unspecified),CBA_2016-2017.pdf,201.2,Midland_CUSD_7
350590070,1700126,Midland CUSD 7,Marshall,http://www.midland-7.net,CBA (Unit Unspecified),CBA_2021-2024.pdf,414.0,Midland_CUSD_7
070161430,1725920,Midlothian SD 143,Cook,http://www.msd143.com,Support Staff,Classified_Personnel_2025-2030.pdf,1105.6,Midlothian_SD_143
070161430,1725920,Midlothian SD 143,Cook,http://www.msd143.com,Teachers,Educators_Association_2022-2027.pdf,471.0,Midlothian_SD_143
530601910,1743962,Midwest Central CUSD 191,Mason,http://www.midwestcentral.org,CBA (Unit Unspecified),CBA_2022-2026.pdf,656.8,Midwest_Central_CUSD_191
530601910,1743962,Midwest Central CUSD 191,Mason,http://www.midwestcentral.org,Teachers,CBA_MOU_Teacher_Retirement_2024.pdf,30.7,Midwest_Central_CUSD_191
320381240,1701416,Milford Area Public Schools District 124,Iroquois,https://maps124.org/,CBA (Unit Unspecified),MAPS124_CBA_2023-2026.pdf,1728.0,Milford_Area_Public_Schools_District_124
320381240,1701416,Milford Area Public Schools District 124,Iroquois,https://maps124.org/,CBA (Unit Unspecified),MAPS124_CBA_2026-2029.pdf,1432.3,Milford_Area_Public_Schools_District_124
340490240,1726100,Millburn CCSD 24,Lake,http://www.millburn24.net,Unknown,Millburn_MFT_2024-2026.pdf,3100.1,Millburn_CCSD_24
340490240,1726100,Millburn CCSD 24,Lake,http://www.millburn24.net,Unknown,Millburn_PSRP_2024-2027.pdf,1056.4,Millburn_CCSD_24
340490240,1726100,Millburn CCSD 24,Lake,http://www.millburn24.net,Teachers,Millburn_Teachers_2024-2026_wMOU.pdf,3100.1,Millburn_CCSD_24
350502100,1726250,Miller Twp CCSD 210,La Salle,http://www.miltonpope.net,Teachers,TeacherContract_2018-2022.pdf,304.7,Miller_Twp_CCSD_210
500821600,1726190,Millstadt CCSD 160,Saint Clair,http://www.mccsd160.com,Unknown,Custodial_2025-2029.pdf,120.3,Millstadt_CCSD_160
500821600,1726190,Millstadt CCSD 160,Saint Clair,http://www.mccsd160.com,Teachers,MTA_Teachers_2025-2028.pdf,253.6,Millstadt_CCSD_160
500821600,1726190,Millstadt CCSD 160,Saint Clair,http://www.mccsd160.com,Unknown,Para_2023.pdf,661.1,Millstadt_CCSD_160
240322010,1726310,Minooka CCSD 201,Grundy,http://www.min201.org,Unknown,MEEA_2022-2026.pdf,832.7,Minooka_CCSD_201
240322010,1726310,Minooka CCSD 201,Grundy,http://www.min201.org,Unknown,MESP_2024-2028.pdf,271.7,Minooka_CCSD_201
240321110,1726340,Minooka CHSD 111,Grundy,http://www.mchs.net,CBA (Unit Unspecified),MEA_CBA_2023-2027.pdf,4070.8,Minooka_CHSD_111
240321110,1726340,Minooka CHSD 111,Grundy,http://www.mchs.net,Support Staff,Support_Staff_CBA_2021-2023.pdf,252.3,Minooka_CHSD_111
490810400,1726400,Moline-Coal Valley CUSD 40,Rock Island,http://www.molineschools.org,Unknown,AFSCME_Custodial_2022-2026.pdf,377.1,Moline-Coal_Valley_CUSD_40
490810400,1726400,Moline-Coal Valley CUSD 40,Rock Island,http://www.molineschools.org,Unknown,MEA_2023-2027.pdf,223.0,Moline-Coal_Valley_CUSD_40
490810400,1726400,Moline-Coal Valley CUSD 40,Rock Island,http://www.molineschools.org,Unknown,MESPA_Para_2025-2028.pdf,1619.6,Moline-Coal_Valley_CUSD_40
320460010,1726430,Momence CUSD 1,Kankakee,https://www.mcusd1.net/,Teachers,MEA_Teachers_Contract_2025-2029.pdf,2461.4,Momence_CUSD_1
330942380,1700320,Monmouth-Roseville CUSD 238,Warren,http://www.mr238.org,CBA (Unit Unspecified),CBA_2025-2029.pdf,2523.8,Monmouth-Roseville_CUSD_238
330942380,1700320,Monmouth-Roseville CUSD 238,Warren,http://www.mr238.org,CBA (Unit Unspecified),CBA_2025-2029_s3.pdf,2523.8,Monmouth-Roseville_CUSD_238
480720700,1726490,Monroe SD 70,Peoria,http://www.monroe70.org,Unknown,Collective_Bargaining_Agreement.pdf,25064.2,Monroe_SD_70
240321010,1726640,Morris CHSD 101,Grundy,http://morrishs.org,CBA (Unit Unspecified),MHSEA_CBA_2023-2027.pdf,1134.6,Morris_CHSD_101
240320540,1726610,Morris SD 54,Grundy,http://dist54.mornet.org,CBA (Unit Unspecified),Morris_CBA_2024-2028.pdf,568.7,Morris_SD_54
470980060,1726710,Morrison CUSD 6,Whiteside,http://www.morrisonschools.org,CBA (Unit Unspecified),CBA_2024-2027.pdf,1542.3,Morrison_CUSD_6
470980060,1726710,Morrison CUSD 6,Whiteside,http://www.morrisonschools.org,Unknown,MSSA_Contract_2023-2026.pdf,2317.3,Morrison_CUSD_6
030110010,1726760,Morrisonville CUSD 1,Christian,http://www.mohawks.net,Teachers,Morrisonville_Teachers_Contract_2026-2029.pdf,2220.9,Morrisonville_CUSD_1
030110010,1726760,Morrisonville CUSD 1,Christian,http://www.mohawks.net,Teachers,Teacher_Negotiated_Agreement_2026-2029.pdf,2220.9,Morrisonville_CUSD_1
530907090,1726800,Morton CUSD 709,Tazewell,http://www.morton709.org,CBA (Unit Unspecified),Morton_CBA.pdf,4542.0,Morton_CUSD_709
530907090,1726800,Morton CUSD 709,Tazewell,http://www.morton709.org,CBA (Unit Unspecified),Morton_CBA_Joint_Stipulation.pdf,278.6,Morton_CUSD_709
530907090,1726800,Morton CUSD 709,Tazewell,http://www.morton709.org,CBA (Unit Unspecified),Morton_CBA_MOU.pdf,321.8,Morton_CUSD_709
050160700,1726850,Morton Grove SD 70,Cook,http://www.mgsd70.org,Teachers,D70_Park_View_Council_of_Teachers_Contract_2024-2028.pdf,2863.0,Morton_Grove_SD_70
050160700,1726850,Morton Grove SD 70,Cook,http://www.mgsd70.org,Unknown,Memorandum_of_Understanding.pdf,83.6,Morton_Grove_SD_70
050160700,1726850,Morton Grove SD 70,Cook,http://www.mgsd70.org,Unknown,MOU_for_ESL.pdf,537.8,Morton_Grove_SD_70
400560050,1727180,Mount Olive CUSD 5,Macoupin,http://mtoliveschools.org,Unknown,Certified_Staff_Contract_2024-2027.pdf,2323.7,Mount_Olive_CUSD_5
400560050,1727180,Mount Olive CUSD 5,Macoupin,http://mtoliveschools.org,Unknown,Non_Certified_Staff_Contract_2024-2027.pdf,1605.5,Mount_Olive_CUSD_5
050160570,1727210,Mount Prospect SD 57,Cook,http://www.d57.org,CBA (Unit Unspecified),MPEA_2022-2027_CBA.pdf,2126.8,Mount_Prospect_SD_57
050160570,1727210,Mount Prospect SD 57,Cook,http://www.d57.org,CBA (Unit Unspecified),MPESPA_CBA_2012_with_MOU.pdf,166.0,Mount_Prospect_SD_57
050160570,1727210,Mount Prospect SD 57,Cook,http://www.d57.org,CBA (Unit Unspecified),MPESPA_CBA_2024-2029.pdf,982.5,Mount_Prospect_SD_57
130410800,1727340,Mount Vernon SD 80,Jefferson,http://www.mtv80.org,Unknown,2023_AFR_Contracts.pdf,319.6,Mount_Vernon_SD_80
130410800,1727340,Mount Vernon SD 80,Jefferson,http://www.mtv80.org,Unknown,MACE_Contract_2025-2028.pdf,343.4,Mount_Vernon_SD_80
130410800,1727340,Mount Vernon SD 80,Jefferson,http://www.mtv80.org,Unknown,MEA_Contract_2024-2027.pdf,8393.0,Mount_Vernon_SD_80
170540230,1727290,Mt Pulaski CUSD 23,Logan,http://www.mtpulaski.k12.il.us,Teachers,2023-2026_Teacher_Contract.pdf,1393.6,Mt_Pulaski_CUSD_23
170540230,1727290,Mt Pulaski CUSD 23,Logan,http://www.mtpulaski.k12.il.us,Unknown,2026-2029_Agreement.pdf,2047.2,Mt_Pulaski_CUSD_23
130412010,1727360,Mt Vernon Twp HSD 201,Jefferson,http://www.mvths.org,Unknown,2016-2019_M_ESP_Contract.pdf,432.8,Mt_Vernon_Twp_HSD_201
130412010,1727360,Mt Vernon Twp HSD 201,Jefferson,http://www.mvths.org,Unknown,2023-2026_MHCA_Contract.pdf,963.2,Mt_Vernon_Twp_HSD_201
130412010,1727360,Mt Vernon Twp HSD 201,Jefferson,http://www.mvths.org,Unknown,MHEA_2021-2024_contract.pdf,581.7,Mt_Vernon_Twp_HSD_201
390550030,1727390,Mt Zion CUSD 3,Macon,http://www.mtzschools.org,CBA (Unit Unspecified),MZFT_CBA_2022-2027.pdf,3947.2,Mt_Zion_CUSD_3
030030010,1727450,Mulberry Grove CUSD 1,Bond,http://www.mgschools.com,CBA (Unit Unspecified),MulberryGrove_CBA_2022-2025.pdf,276.4,Mulberry_Grove_CUSD_1
030030010,1727450,Mulberry Grove CUSD 1,Bond,http://www.mgschools.com,Teachers,Teacher_CBA_2022-2025.pdf,276.4,Mulberry_Grove_CUSD_1
UNKNOWN,,Mundelein_CHSD_120,UNKNOWN,,Unknown,MEA_2022-2026.pdf,1882.0,Mundelein_CHSD_120
UNKNOWN,,Mundelein_CHSD_120,UNKNOWN,,Unknown,MEA_2025-2030.pdf,1020.2,Mundelein_CHSD_120
UNKNOWN,,Mundelein_CHSD_120,UNKNOWN,,Unknown,MESA_2025-2028.pdf,1686.9,Mundelein_CHSD_120
340491200,1727570,Mundelein Cons HSD 120,Lake,http://www.d120.org,CBA (Unit Unspecified),MEA_CBA_2025-2030.pdf,1020.2,Mundelein_Cons_HSD_120
340491200,1727570,Mundelein Cons HSD 120,Lake,http://www.d120.org,Unknown,MEA_Contract_2022-2026_signed.pdf,1882.0,Mundelein_Cons_HSD_120
340491200,1727570,Mundelein Cons HSD 120,Lake,http://www.d120.org,CBA (Unit Unspecified),MESA_CBA_2025-2028.pdf,1686.9,Mundelein_Cons_HSD_120
340490750,1727540,Mundelein ESD 75,Lake,http://www.district75.org,Unknown,MEEA_2022-2026.pdf,2151.8,Mundelein_ESD_75
300391860,1727610,Murphysboro CUSD 186,Jackson,http://www.cusd186.org,Unknown,MEA_Contract_2022-2025.pdf,4345.6,Murphysboro_CUSD_186
300391860,1727610,Murphysboro CUSD 186,Jackson,http://www.cusd186.org,Unknown,MEA_Contract_2022-2025_Signed.pdf,9145.4,Murphysboro_CUSD_186
300391860,1727610,Murphysboro CUSD 186,Jackson,http://www.cusd186.org,Unknown,MEA_Contract_2025-2028.pdf,19611.1,Murphysboro_CUSD_186
300391860,1727610,Murphysboro CUSD 186,Jackson,http://www.cusd186.org,CBA (Unit Unspecified),Teamsters_CBA_2023-2026.pdf,8655.6,Murphysboro_CUSD_186
300391860,1727610,Murphysboro CUSD 186,Jackson,http://www.cusd186.org,Unknown,Teamsters_Contract_2021-2024.pdf,1399.0,Murphysboro_CUSD_186
530901020,1728920,N Pekin & Marquette Hght SD 102,Tazewell,http://www.dist102.org,Unknown,NPMH_Master_Contract_2013-2017.pdf,1813.1,N_Pekin_Marquette_Hght_SD_102
530901020,1728920,N Pekin & Marquette Hght SD 102,Tazewell,http://www.dist102.org,Unknown,NPMH_Master_Contract_2022-2026.pdf,2078.8,N_Pekin_Marquette_Hght_SD_102
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NESPA_Contract_2024-2027.pdf,595.8,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NESPA_MOA_Aug2025.pdf,113.4,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NTA_Agreement_2021-2026.pdf,2263.5,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NTA_MOA_May2025.pdf,84.6,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NUEA_Contract_2021-2025.pdf,613.7,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NUEA_Contract_2025-2029.pdf,3080.6,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NUEA_MOA_FMLA_2026.pdf,160.1,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NUEA_MOA_Jan2025.pdf,104.1,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NUEA_MOA_Retirement_2026.pdf,127.2,Naperville_CUSD_203
190222030,1727710,Naperville CUSD 203,Dupage,http://www.naperville203.org,Unknown,NUMA_Contract_2022-2027.pdf,598.9,Naperville_CUSD_203
130950490,1727720,Nashville CCSD 49,Washington,http://www.nashville49.org,Unknown,NEA_Contract_2021-2024.pdf,1575.9,Nashville_CCSD_49
130950990,1727740,Nashville CHSD 99,Washington,http://www.nashville-k12.org,Teachers,NCHS_Teachers_Contract_2023-2026.pdf,992.0,Nashville_CHSD_99
130950990,1727740,Nashville CHSD 99,Washington,http://www.nashville-k12.org,Unknown,NEA_Contract_2021-2024.pdf,1575.9,Nashville_CHSD_99
260343250,1727780,Nauvoo-Colusa CUSD 325,Hancock,http://www.nauvoo-colusa.com,Unknown,NCEA_2023-2026.pdf,1400.4,Nauvoo-Colusa_CUSD_325
260343250,1727780,Nauvoo-Colusa CUSD 325,Hancock,http://www.nauvoo-colusa.com,Teachers,TeacherContract_archived.pdf,2028.5,Nauvoo-Colusa_CUSD_325
110180030,1727840,Neoga CUSD 3,Cumberland,http://www.neoga.k12.il.us,Unknown,Professional_Agreement_2024-2028.pdf,1354.6,Neoga_CUSD_3
24032024C,1727930,Nettle Creek CCSD 24C,Grundy,http://www.nettlecreek.org,Teachers,Teacher_Contract_2024.pdf,1004.7,Nettle_Creek_CCSD_24C
510840160,1727990,New Berlin CUSD 16,Sangamon,http://www.pretzelpride.com/,Unknown,Agreement_Board_SD16.pdf,466.9,New_Berlin_CUSD_16
510840160,1727990,New Berlin CUSD 16,Sangamon,http://www.pretzelpride.com/,CBA (Unit Unspecified),CBA_2021-2024.pdf,474.7,New_Berlin_CUSD_16
510840160,1727990,New Berlin CUSD 16,Sangamon,http://www.pretzelpride.com/,CBA (Unit Unspecified),CBA_2024-2027.pdf,420.2,New_Berlin_CUSD_16
170540880,1700103,New Holland-Middletown ED 88,Logan,http://www.nhm88.com,CBA (Unit Unspecified),CBA_2024-2027_Employee_Contracts.pdf,732.2,New_Holland-Middletown_ED_88
170540880,1700103,New Holland-Middletown ED 88,Logan,http://www.nhm88.com,CBA (Unit Unspecified),nhm.cba.2017-2020.pdf,94.0,New_Holland-Middletown_ED_88
200960060,1728110,New Hope CCSD 6,Wayne,http://www.newhopepanthers.com,CBA (Unit Unspecified),CBA_Aug2024-Aug2027.pdf,6415.9,New_Hope_CCSD_6
560991220,1728140,New Lenox SD 122,Will,http://www.nlsd122.org,Teachers,NLSD122_Teacher_Contract_2024-2027.pdf,1528.9,New_Lenox_SD_122
210440320,1728160,New Simpson Hill SD 32,Johnson,http://www.newsimpsonhill.com,Teachers,NSH_Teacher_Aide_FY25-27.pdf,802.7,New_Simpson_Hill_SD_32
050162030,1728200,New Trier Twp HSD 203,Cook,https://www.newtrier.k12.il.us/,Unknown,NTEA_Agreement_2023-2028.pdf,1430.6,New_Trier_Twp_HSD_203
050162030,1728200,New Trier Twp HSD 203,Cook,https://www.newtrier.k12.il.us/,Unknown,NTEA_Agreement_2023-2028_direct.pdf,1430.6,New_Trier_Twp_HSD_203
050162030,1728200,New Trier Twp HSD 203,Cook,https://www.newtrier.k12.il.us/,Unknown,NTESPA_Agreement_2021-2026.pdf,1079.8,New_Trier_Twp_HSD_203
050162030,1728200,New Trier Twp HSD 203,Cook,https://www.newtrier.k12.il.us/,Unknown,NTPPSA_Agreement_2024-2029.pdf,778.6,New_Trier_Twp_HSD_203
240470660,1728270,Newark CCSD 66,Kendall,http://www.ngsd66.org,Unknown,2023-2027_Collective_Bargaining_Contract.pdf,1417.3,Newark_CCSD_66
